Row ID,Supplier ID,Supplier Name,Country,NART,Use case,Module (ID),Category,Section,Field (label),Field Type,Required @ go-live,Editable by supplier,Value submitted,Submission date,Status,Workflow status,Last contact date
R045921,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,28,Requirements,US FDA Status,Is your product compliant with USA FDA regulations for food contact? Please state the US FDA paragraph,Dropdown,Yes,yes,"Yes, compliant.",2026-08-13,Flagged (needs supplier confirmation),1. Reminder,2026-08-20
R045927,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Canada (DSL),Dropdown,Yes,yes,"yes, see attachment",2026-07-24,Flagged (needs supplier confirmation),1. Reminder,2026-07-31
R045933,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for China (IECSC) ,China (IECSC) ,Dropdown,Yes,yes,"Yes, compliant.",2026-08-04,Flagged (needs supplier confirmation),1. Reminder,2026-08-11
R045936,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Korea (KECI),Korea (KECI),Dropdown,Yes,yes,"yes, see attachment",2026-07-27,Flagged (needs supplier confirmation),1. Reminder,2026-08-03
R045938,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Korea (KECI),Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-19,Flagged (needs supplier confirmation),1. Reminder,2026-08-26
R045939,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for New Zealand (NZIOC),New Zealand (NZIOC),Dropdown,Yes,yes,,2026-08-25,Missing,1. Reminder,2026-09-01
R045940,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for New Zealand (NZIOC),Substance,Freetext,Yes,yes,123,2026-07-30,Flagged (needs supplier confirmation),1. Reminder,2026-08-06
R045942,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Philippines (PICCS),Philippines (PICCS),Dropdown,Yes,yes,Unknown / not specified,2026-08-10,Flagged (needs supplier confirmation),1. Reminder,2026-08-17
R045944,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Philippines (PICCS),Evaluation Procedures,Dropdown,Yes,yes,N/A,2026-08-11,Flagged (needs supplier confirmation),1. Reminder,2026-08-18
R045946,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Substance,Freetext,Yes,yes,,2026-08-06,Missing,1. Reminder,2026-08-13
R045949,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Taiwan (TSCI),Substance,Freetext,Yes,yes,pending,2026-08-07,Flagged (needs supplier confirmation),1. Reminder,2026-08-14
R045950,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Taiwan (TSCI),Evaluation Procedures,Dropdown,Yes,yes,,2026-07-23,Missing,1. Reminder,2026-07-30
R045955,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Malaysia (EMS),Substance,Freetext,Yes,yes,"Confirmed per supplier declaration for substance, evidence on file.",2026-07-31,Outdated,1. Reminder,2026-08-07
R045960,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Australia (AICS),Australia (AICS),Dropdown,Yes,yes,"Yes, compliant.",2026-07-15,Flagged (needs supplier confirmation),1. Reminder,2026-07-22
R045962,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,29,Requirements,Global Inventory Status for Australia (AICS),Evaluation Procedures,Dropdown,Yes,yes,,2026-08-19,Missing,1. Reminder,2026-08-26
R045963,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 1,Substance Name,Freetext,Yes,yes,Unknown / not specified,2026-08-27,Flagged (needs supplier confirmation),1. Reminder,2026-09-03
R045964,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 1,CAS No. ,Freetext,Yes,yes,Unknown / not specified,2026-07-22,Flagged (needs supplier confirmation),1. Reminder,2026-07-29
R045965,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 1,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Yes, compliant.",2026-07-26,Flagged (needs supplier confirmation),1. Reminder,2026-08-02
R045970,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 2,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,123,2026-08-01,Flagged (needs supplier confirmation),1. Reminder,2026-08-08
R045971,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 3,Substance Name,Freetext,Yes,yes,,2026-08-20,Missing,1. Reminder,2026-08-27
R045972,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 3,CAS No. ,Freetext,Yes,yes,"Confirmed per supplier declaration for cas no. , evidence on file.",2026-07-27,Outdated,1. Reminder,2026-08-03
R045973,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 3,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Yes, compliant.",2026-08-17,Flagged (needs supplier confirmation),1. Reminder,2026-08-24
R045974,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 3,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Yes, compliant.",2026-08-28,Flagged (needs supplier confirmation),1. Reminder,2026-09-04
R045975,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 4,Substance Name,Freetext,Yes,yes,"Yes, compliant.",2026-08-27,Flagged (needs supplier confirmation),1. Reminder,2026-09-03
R045978,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 4,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Confirmed per supplier declaration for additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method., evidence on file.",2026-07-23,Outdated,1. Reminder,2026-07-30
R045979,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 5,Substance Name,Freetext,Yes,yes,123,2026-07-24,Flagged (needs supplier confirmation),1. Reminder,2026-07-31
R045980,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 5,CAS No. ,Freetext,Yes,yes,pending,2026-07-30,Flagged (needs supplier confirmation),1. Reminder,2026-08-06
R045983,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 6,Substance Name,Freetext,Yes,yes,,2026-07-17,Missing,1. Reminder,2026-07-24
R045986,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 6,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Yes, compliant.",2026-08-22,Flagged (needs supplier confirmation),1. Reminder,2026-08-29
R045992,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 8,CAS No. ,Freetext,Yes,yes,,2026-08-06,Missing,1. Reminder,2026-08-13
R046001,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,30,Full Material Declaration,Material 10,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Confirmed per supplier declaration for substance concentration (in %)
the concentration of the substance as a percentage of the homogeneous mass of the material., evidence on file.",2026-08-16,Outdated,1. Reminder,2026-08-23
R046005,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,31,Sustainability data (currently optional),Share of virgin bio-based material,Substance concentration (in %),Freetext,Yes,yes,N/A,2026-07-25,Flagged (needs supplier confirmation),1. Reminder,2026-08-01
R046006,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,31,Sustainability data (currently optional),Share of virgin bio-based material,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,"Confirmed per supplier declaration for additional information
source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., iscc, mass balanced), measuring method, etc., evidence on file.",2026-08-19,Outdated,1. Reminder,2026-08-26
R046007,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,31,Sustainability data (currently optional),Share of virgin other material,Substance concentration (in %),Freetext,Yes,yes,pending,2026-08-27,Flagged (needs supplier confirmation),1. Reminder,2026-09-03
R046014,3866270,Rhein Films Ltd.,Brazil,32619-99542-00,MDF,31,Sustainability data (currently optional),Share of other circular material feedstock,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,"Confirmed per supplier declaration for additional information
source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., iscc, mass balanced), measuring method, etc., evidence on file.",2026-09-01,Outdated,1. Reminder,2026-09-08
R046021,3866270,Rhein Films Ltd.,Brazil,,PCF,1,Corporate report,Sustainability / ESG Report Upload – Submission,Supplier comment (optional),Short text,Yes,yes,,2026-08-28,Missing,1. Reminder,2026-09-04
R046022,3866270,Rhein Films Ltd.,Brazil,,PCF,2,GHG & Energy,GHG / Energy Evidence Upload – Submission,Information from supplier avaliable?,Check box,Yes,yes,See attached documentation,2026-08-26,Outdated,1. Reminder,2026-09-02
R046023,3866270,Rhein Films Ltd.,Brazil,,PCF,2,GHG & Energy,GHG / Energy Evidence Upload – Submission,Evidence type,Dropdown,Yes,yes,TBD,2026-07-22,Flagged (needs supplier confirmation),1. Reminder,2026-07-29
R046026,3866270,Rhein Films Ltd.,Brazil,,PCF,3,PCF,PCF Upload – Submission,Information from supplier avaliable?,Check box,Yes,yes,"Yes, compliant.",2026-07-16,Flagged (needs supplier confirmation),1. Reminder,2026-07-23
R046029,3866270,Rhein Films Ltd.,Brazil,,PCF,3,PCF,PCF Upload – Submission,Document file(s),File upload,Yes,yes,TBD,2026-08-05,Flagged (needs supplier confirmation),1. Reminder,2026-08-12
R046037,3866270,Rhein Films Ltd.,Brazil,,Certificates,1,Certificates,Certificates,Certificate for supplier entity,Freetext,Yes,yes,Unknown / not specified,2026-08-05,Flagged (needs supplier confirmation),1. Reminder,2026-08-12
R046038,3866270,Rhein Films Ltd.,Brazil,,Certificates,1,Certificates,Certificates,Certificate valid until,Date,Yes,yes,123,2026-08-11,Flagged (needs supplier confirmation),1. Reminder,2026-08-18
R046039,3866270,Rhein Films Ltd.,Brazil,,Certificates,1,Certificates,Certificates,Certificate file Upload or LINK to online file,Docuement upload or Lin to automatic download from internet,Yes,yes,Unknown / not specified,2026-08-01,Flagged (needs supplier confirmation),1. Reminder,2026-08-08
R046041,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,1,General information,Introduction,"Is this product a: Monomer, Polymer or no longer polymer or ""other""?",Dropdown,Yes,yes,"Yes, compliant.",2026-09-01,Flagged (needs supplier confirmation),Escalation,2026-09-22
R046044,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,2,REACH Registration Status,REACH Registration Status,"Have all substances included in this product been registered? Yes, no, exempt?",Dropdown,Yes,yes,Unknown / not specified,2026-08-10,Flagged (needs supplier confirmation),Escalation,2026-08-31
R046045,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,2,REACH Registration Status,REACH Registration Status,Are all substances manufactures/sourced from within the EU?,Dropdown,Yes,yes,"yes, see attachment",2026-08-08,Flagged (needs supplier confirmation),Escalation,2026-08-29
R046050,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,Supplier declaration and laboratory analysis,2026-08-27,Outdated,Escalation,2026-09-17
R046051,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,"Annex XIV plus amendments (current revision)
Applies to all purchased products and packaging.",Dropdown,Yes,yes,Not Listed,2026-07-16,Outdated,Escalation,2026-08-06
R046053,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-19,Flagged (needs supplier confirmation),Escalation,2026-09-09
R046055,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Declaration of comformidity,Freetext,Yes,yes,pending,2026-08-12,Flagged (needs supplier confirmation),Escalation,2026-09-02
R046056,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-07,Flagged (needs supplier confirmation),Escalation,2026-08-28
R046064,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,6,Legislations,PFOS/PFOA Directive 2006/122/EU,Declaration of comformidity,Freetext,Yes,yes,,2026-07-31,Missing,Escalation,2026-08-21
R046068,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,7,Legislations,Packaging directive 94/62/EC,Evaluation Procedures,Dropdown,Yes,yes,,2026-08-15,Missing,Escalation,2026-09-05
R046070,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,8,Legislations,RoHS directive 2011/65/EC incl. amendments,Declaration of comformidity,Freetext,Yes,yes,tbc,2026-08-07,Flagged (needs supplier confirmation),Escalation,2026-08-28
R046076,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,10,Legislations,International Electrotechnical Commission (IEC) 61249-2- 21 standard (Halogens),"if yes, Please list all inlcuded Halogens with their CAS numbers and concentrations:",Freetext,Yes,yes,Unknown / not specified,2026-08-25,Flagged (needs supplier confirmation),Escalation,2026-09-15
R046080,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,11,Legislations,Deforestation Regulation (EU) 2023/1115 (EUDR) repealing EU Timber Regulation (EU) No 995/2010 (EUTR),Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-07-22,Flagged (needs supplier confirmation),Escalation,2026-08-12
R046085,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,13,Requirements,Phthalates,Does this product contain phthalates not listed under ANNEX XVII REACH (entry 51)?,Dropdown,Yes,yes,Unknown / not specified,2026-08-06,Flagged (needs supplier confirmation),Escalation,2026-08-27
R046087,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,13,Requirements,Phthalates,Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-15,Flagged (needs supplier confirmation),Escalation,2026-09-05
R046090,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,14,Requirements,Mineral Oil,Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-21,Flagged (needs supplier confirmation),Escalation,2026-09-11
R046091,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,15,Requirements,Antimony,Does this product contain antimony or other antimony compounds?,Dropdown,Yes,yes,"yes, see attachment",2026-08-22,Flagged (needs supplier confirmation),Escalation,2026-09-12
R046094,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,16,Requirements,Silicone,Does this product contain silicone or other silicone compounds?,Dropdown,Yes,yes,Unknown / not specified,2026-07-16,Flagged (needs supplier confirmation),Escalation,2026-08-06
R046096,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,16,Requirements,Silicone,Evaluation Procedures,Dropdown,Yes,yes,,2026-08-14,Missing,Escalation,2026-09-04
R046097,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,17,Requirements,Microplastics / Synthetic polymer microparticles (SPM),Does your product contain any microplastics as mentioned in Commission Regulation (EU) 2023/2055?,Dropdown,Yes,yes,Not Compliant,2026-08-18,Outdated,Escalation,2026-09-08
R046102,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,18,Requirements,Nanomaterial,Evaluation Procedures,Dropdown,Yes,yes,pending,2026-08-03,Flagged (needs supplier confirmation),Escalation,2026-08-24
R046105,8839705,Amber Specialty Chemicals Corp.,Turkey,39619-95676-02,MDF,19,Requirements,"Biocides Directive 98/8/EC, as amended by Ordinance EU 528/2012?",Evaluation Procedures,Dropdown,Yes,yes,,2026-07-19,Missing,Escalation,2026-08-09
